id,yearofbirth,sex,age,percentile,dx,ex,llx,lx,mx,px,qx,sx
8754,1890,female,89,median,1667,4.5,10543,11377,0.1581,0.8534,0.1466,0.8382
8755,1890,female,90,5,1744,4.2,8837,9709,0.1974,0.8203,0.1797,0.8298
8756,1890,female,90,95,1744,4.2,8837,9709,0.1974,0.8203,0.1797,0.8298
8757,1890,female,90,median,1744,4.2,8837,9709,0.1974,0.8203,0.1797,0.8298
8758,1890,female,91,5,1264,4,7333,7965,0.1724,0.8413,0.1587,0.8301
8759,1890,female,91,95,1264,4,7333,7965,0.1724,0.8413,0.1587,0.8301
8760,1890,female,91,median,1264,4,7333,7965,0.1724,0.8413,0.1587,0.8301
8761,1890,female,92,5,1228,3.7,6087,6701,0.2018,0.8167,0.1833,0.8048
8762,1890,female,92,95,1228,3.7,6087,6701,0.2018,0.8167,0.1833,0.8048
8763,1890,female,92,median,1228,3.7,6087,6701,0.2018,0.8167,0.1833,0.8048
8764,1890,female,93,5,1149,3.4,4898,5473,0.2345,0.7901,0.2099,0.7706
8765,1890,female,93,95,1149,3.4,4898,5473,0.2345,0.7901,0.2099,0.7706
8766,1890,female,93,median,1149,3.4,4898,5473,0.2345,0.7901,0.2099,0.7706
8767,1890,female,94,5,1098,3.2,3775,4324,0.291,0.746,0.254,0.7518
8768,1890,female,94,95,1098,3.2,3775,4324,0.291,0.746,0.254,0.7518
8769,1890,female,94,median,1098,3.2,3775,4324,0.291,0.746,0.254,0.7518
8770,1890,female,95,5,775,3.1,2838,3226,0.2732,0.7597,0.2403,0.7673
8771,1890,female,95,95,775,3.1,2838,3226,0.2732,0.7597,0.2403,0.7673
8772,1890,female,95,median,775,3.1,2838,3226,0.2732,0.7597,0.2403,0.7673
8773,1890,female,96,5,546,2.9,2178,2450,0.2505,0.7774,0.2226,0.7478
8774,1890,female,96,95,546,2.9,2178,2450,0.2505,0.7774,0.2226,0.7478
8775,1890,female,96,median,546,2.9,2178,2450,0.2505,0.7774,0.2226,0.7478
8776,1890,female,97,5,553,2.5,1629,1905,0.3394,0.7098,0.2902,0.6912
8777,1890,female,97,95,553,2.5,1629,1905,0.3394,0.7098,0.2902,0.6912
8778,1890,female,97,median,553,2.5,1629,1905,0.3394,0.7098,0.2902,0.6912
8779,1890,female,98,5,453,2.4,1126,1352,0.4026,0.6649,0.3351,0.6837
8780,1890,female,98,95,453,2.4,1126,1352,0.4026,0.6649,0.3351,0.6837
8781,1890,female,98,median,453,2.4,1126,1352,0.4026,0.6649,0.3351,0.6837
8782,1890,female,99,5,259,2.3,770,899,0.3364,0.712,0.288,0.6589
8783,1890,female,99,95,259,2.3,770,899,0.3364,0.712,0.288,0.6589
8784,1890,female,99,median,259,2.3,770,899,0.3364,0.712,0.288,0.6589
8785,1890,female,100,5,266,2.1,507,640,0.5248,0.5843,0.4157,0.5816
8786,1890,female,100,95,266,2.1,507,640,0.5248,0.5843,0.4157,0.5816
8787,1890,female,100,median,266,2.1,507,640,0.5248,0.5843,0.4157,0.5816
8788,1890,male,0,5,11632,52,92321,100000,0.126,0.8837,0.1163,0.9459
8789,1890,male,0,95,11632,52,92321,100000,0.126,0.8837,0.1163,0.9459
8790,1890,male,0,median,11632,52,92321,100000,0.126,0.8837,0.1163,0.9459
8791,1890,male,1,5,2088,57.8,87324,88368,0.0239,0.9764,0.0236,0.9813
8792,1890,male,1,95,2088,57.8,87324,88368,0.0239,0.9764,0.0236,0.9813
8793,1890,male,1,median,2088,57.8,87324,88368,0.0239,0.9764,0.0236,0.9813
8794,1890,male,2,5,1171,58.2,85694,86279,0.0137,0.9864,0.0136,0.9889
8795,1890,male,2,95,1171,58.2,85694,86279,0.0137,0.9864,0.0136,0.9889
8796,1890,male,2,median,1171,58.2,85694,86279,0.0137,0.9864,0.0136,0.9889
8797,1890,male,3,5,732,58,84743,85109,0.0086,0.9914,0.0086,0.9927
8798,1890,male,3,95,732,58,84743,85109,0.0086,0.9914,0.0086,0.9927
8799,1890,male,3,median,732,58,84743,85109,0.0086,0.9914,0.0086,0.9927
8800,1890,male,4,5,499,57.5,84127,84376,0.0059,0.9941,0.0059,0.9948
8801,1890,male,4,95,499,57.5,84127,84376,0.0059,0.9941,0.0059,0.9948
8802,1890,male,4,median,499,57.5,84127,84376,0.0059,0.9941,0.0059,0.9948
8803,1890,male,5,5,382,56.8,83686,83877,0.0046,0.9954,0.0046,0.9959
8804,1890,male,5,95,382,56.8,83686,83877,0.0046,0.9954,0.0046,0.9959
8805,1890,male,5,median,382,56.8,83686,83877,0.0046,0.9954,0.0046,0.9959
8806,1890,male,6,5,296,56.1,83347,83495,0.0036,0.9965,0.0035,0.9967
8807,1890,male,6,95,296,56.1,83347,83495,0.0036,0.9965,0.0035,0.9967
8808,1890,male,6,median,296,56.1,83347,83495,0.0036,0.9965,0.0035,0.9967
8809,1890,male,7,5,249,55.3,83074,83199,0.003,0.997,0.003,0.9969
8810,1890,male,7,95,249,55.3,83074,83199,0.003,0.997,0.003,0.9969
8811,1890,male,7,median,249,55.3,83074,83199,0.003,0.997,0.003,0.9969
8812,1890,male,8,5,265,54.4,82817,82950,0.0032,0.9968,0.0032,0.997
8813,1890,male,8,95,265,54.4,82817,82950,0.0032,0.9968,0.0032,0.997
8814,1890,male,8,median,265,54.4,82817,82950,0.0032,0.9968,0.0032,0.997
8815,1890,male,9,5,238,53.6,82565,82684,0.0029,0.9971,0.0029,0.9973
8816,1890,male,9,95,238,53.6,82565,82684,0.0029,0.9971,0.0029,0.9973
8817,1890,male,9,median,238,53.6,82565,82684,0.0029,0.9971,0.0029,0.9973
8818,1890,male,10,5,210,52.8,82341,82446,0.0026,0.9974,0.0026,0.9974
8819,1890,male,10,95,210,52.8,82341,82446,0.0026,0.9974,0.0026,0.9974
8820,1890,male,10,median,210,52.8,82341,82446,0.0026,0.9974,0.0026,0.9974
8821,1890,male,11,5,210,51.9,82131,82236,0.0026,0.9974,0.0026,0.9974
8822,1890,male,11,95,210,51.9,82131,82236,0.0026,0.9974,0.0026,0.9974
8823,1890,male,11,median,210,51.9,82131,82236,0.0026,0.9974,0.0026,0.9974
8824,1890,male,12,5,213,51,81920,82026,0.0026,0.9974,0.0026,0.9973
8825,1890,male,12,95,213,51,81920,82026,0.0026,0.9974,0.0026,0.9973
8826,1890,male,12,median,213,51,81920,82026,0.0026,0.9974,0.0026,0.9973
8827,1890,male,13,5,225,50.2,81701,81813,0.0028,0.9973,0.0027,0.9973
8828,1890,male,13,95,225,50.2,81701,81813,0.0028,0.9973,0.0027,0.9973
8829,1890,male,13,median,225,50.2,81701,81813,0.0028,0.9973,0.0027,0.9973
8830,1890,male,14,5,217,49.3,81480,81589,0.0027,0.9973,0.0027,0.9974
8831,1890,male,14,95,217,49.3,81480,81589,0.0027,0.9973,0.0027,0.9974
8832,1890,male,14,median,217,49.3,81480,81589,0.0027,0.9973,0.0027,0.9974
8833,1890,male,15,5,207,48.4,81268,81371,0.0025,0.9975,0.0025,0.9971
8834,1890,male,15,95,207,48.4,81268,81371,0.0025,0.9975,0.0025,0.9971
8835,1890,male,15,median,207,48.4,81268,81371,0.0025,0.9975,0.0025,0.9971
8836,1890,male,16,5,263,47.6,81033,81164,0.0032,0.9968,0.0032,0.9967
8837,1890,male,16,95,263,47.6,81033,81164,0.0032,0.9968,0.0032,0.9967
8838,1890,male,16,median,263,47.6,81033,81164,0.0032,0.9968,0.0032,0.9967
8839,1890,male,17,5,277,46.7,80762,80901,0.0034,0.9966,0.0034,0.9965
8840,1890,male,17,95,277,46.7,80762,80901,0.0034,0.9966,0.0034,0.9965
8841,1890,male,17,median,277,46.7,80762,80901,0.0034,0.9966,0.0034,0.9965
8842,1890,male,18,5,289,45.9,80479,80624,0.0036,0.9964,0.0036,0.9964
8843,1890,male,18,95,289,45.9,80479,80624,0.0036,0.9964,0.0036,0.9964
8844,1890,male,18,median,289,45.9,80479,80624,0.0036,0.9964,0.0036,0.9964
8845,1890,male,19,5,296,45,80187,80335,0.0037,0.9963,0.0037,0.9965
8846,1890,male,19,95,296,45,80187,80335,0.0037,0.9963,0.0037,0.9965
8847,1890,male,19,median,296,45,80187,80335,0.0037,0.9963,0.0037,0.9965
8848,1890,male,20,5,270,44.2,79904,80039,0.0034,0.9966,0.0034,0.9966
8849,1890,male,20,95,270,44.2,79904,80039,0.0034,0.9966,0.0034,0.9966
8850,1890,male,20,median,270,44.2,79904,80039,0.0034,0.9966,0.0034,0.9966
8851,1890,male,21,5,269,43.3,79635,79769,0.0034,0.9966,0.0034,0.9966
8852,1890,male,21,95,269,43.3,79635,79769,0.0034,0.9966,0.0034,0.9966
8853,1890,male,21,median,269,43.3,79635,79769,0.0034,0.9966,0.0034,0.9966
8854,1890,male,22,5,270,42.5,79365,79500,0.0034,0.9966,0.0034,0.9966
8855,1890,male,22,95,270,42.5,79365,79500,0.0034,0.9966,0.0034,0.9966
8856,1890,male,22,median,270,42.5,79365,79500,0.0034,0.9966,0.0034,0.9966
8857,1890,male,23,5,272,41.6,79094,79230,0.0034,0.9966,0.0034,0.9903
8858,1890,male,23,95,272,41.6,79094,79230,0.0034,0.9966,0.0034,0.9903
8859,1890,male,23,median,272,41.6,79094,79230,0.0034,0.9966,0.0034,0.9903
8860,1890,male,24,5,1264,40.8,78326,78958,0.0161,0.984,0.016,0.9824
8861,1890,male,24,95,1264,40.8,78326,78958,0.0161,0.984,0.016,0.9824
8862,1890,male,24,median,1264,40.8,78326,78958,0.0161,0.984,0.016,0.9824
8863,1890,male,25,5,1499,40.4,76945,77694,0.0195,0.9807,0.0193,0.9767
8864,1890,male,25,95,1499,40.4,76945,77694,0.0195,0.9807,0.0193,0.9767
8865,1890,male,25,median,1499,40.4,76945,77694,0.0195,0.9807,0.0193,0.9767
8866,1890,male,26,5,2086,40.2,75152,76195,0.0278,0.9726,0.0274,0.9681
8867,1890,male,26,95,2086,40.2,75152,76195,0.0278,0.9726,0.0274,0.9681
8868,1890,male,26,median,2086,40.2,75152,76195,0.0278,0.9726,0.0274,0.9681
8869,1890,male,27,5,2710,40.3,72753,74108,0.0373,0.9634,0.0366,0.9668
8870,1890,male,27,95,2710,40.3,72753,74108,0.0373,0.9634,0.0366,0.9668
8871,1890,male,27,median,2710,40.3,72753,74108,0.0373,0.9634,0.0366,0.9668
8872,1890,male,28,5,2125,40.8,70335,71398,0.0302,0.9702,0.0298,0.9824
8873,1890,male,28,95,2125,40.8,70335,71398,0.0302,0.9702,0.0298,0.9824
8874,1890,male,28,median,2125,40.8,70335,71398,0.0302,0.9702,0.0298,0.9824
8875,1890,male,29,5,349,41.1,69098,69273,0.005,0.995,0.005,0.9951
8876,1890,male,29,95,349,41.1,69098,69273,0.005,0.995,0.005,0.9951
8877,1890,male,29,median,349,41.1,69098,69273,0.005,0.995,0.005,0.9951
8878,1890,male,30,5,323,40.3,68762,68924,0.0047,0.9953,0.0047,0.995
8879,1890,male,30,95,323,40.3,68762,68924,0.0047,0.9953,0.0047,0.995
8880,1890,male,30,median,323,40.3,68762,68924,0.0047,0.9953,0.0047,0.995
8881,1890,male,31,5,361,39.5,68420,68601,0.0053,0.9947,0.0053,0.9954
8882,1890,male,31,95,361,39.5,68420,68601,0.0053,0.9947,0.0053,0.9954
8883,1890,male,31,median,361,39.5,68420,68601,0.0053,0.9947,0.0053,0.9954
8884,1890,male,32,5,268,38.7,68105,68239,0.0039,0.9961,0.0039,0.9955
8885,1890,male,32,95,268,38.7,68105,68239,0.0039,0.9961,0.0039,0.9955
8886,1890,male,32,median,268,38.7,68105,68239,0.0039,0.9961,0.0039,0.9955
8887,1890,male,33,5,347,37.8,67798,67971,0.0051,0.9949,0.0051,0.9957
8888,1890,male,33,95,347,37.8,67798,67971,0.0051,0.9949,0.0051,0.9957
8889,1890,male,33,median,347,37.8,67798,67971,0.0051,0.9949,0.0051,0.9957
8890,1890,male,34,5,241,37,67504,67625,0.0036,0.9964,0.0036,0.9959
8891,1890,male,34,95,241,37,67504,67625,0.0036,0.9964,0.0036,0.9959
8892,1890,male,34,median,241,37,67504,67625,0.0036,0.9964,0.0036,0.9959
8893,1890,male,35,5,311,36.2,67228,67384,0.0046,0.9954,0.0046,0.9952
8894,1890,male,35,95,311,36.2,67228,67384,0.0046,0.9954,0.0046,0.9952
8895,1890,male,35,median,311,36.2,67228,67384,0.0046,0.9954,0.0046,0.9952
8896,1890,male,36,5,338,35.3,66903,67072,0.0051,0.995,0.005,0.9953
8897,1890,male,36,95,338,35.3,66903,67072,0.0051,0.995,0.005,0.9953
8898,1890,male,36,median,338,35.3,66903,67072,0.0051,0.995,0.005,0.9953
8899,1890,male,37,5,294,34.5,66587,66734,0.0044,0.9956,0.0044,0.9954
8900,1890,male,37,95,294,34.5,66587,66734,0.0044,0.9956,0.0044,0.9954
8901,1890,male,37,median,294,34.5,66587,66734,0.0044,0.9956,0.0044,0.9954
8902,1890,male,38,5,322,33.6,66279,66440,0.0049,0.9952,0.0048,0.995
8903,1890,male,38,95,322,33.6,66279,66440,0.0049,0.9952,0.0048,0.995
8904,1890,male,38,median,322,33.6,66279,66440,0.0049,0.9952,0.0048,0.995
8905,1890,male,39,5,341,32.8,65948,66118,0.0052,0.9948,0.0052,0.9948
8906,1890,male,39,95,341,32.8,65948,66118,0.0052,0.9948,0.0052,0.9948
8907,1890,male,39,median,341,32.8,65948,66118,0.0052,0.9948,0.0052,0.9948
8908,1890,male,40,5,342,32,65607,65778,0.0052,0.9948,0.0052,0.9953
8909,1890,male,40,95,342,32,65607,65778,0.0052,0.9948,0.0052,0.9953
8910,1890,male,40,median,342,32,65607,65778,0.0052,0.9948,0.0052,0.9953
8911,1890,male,41,5,278,31.1,65297,65436,0.0043,0.9958,0.0042,0.9952
8912,1890,male,41,95,278,31.1,65297,65436,0.0043,0.9958,0.0042,0.9952
8913,1890,male,41,median,278,31.1,65297,65436,0.0043,0.9958,0.0042,0.9952
8914,1890,male,42,5,346,30.3,64985,65158,0.0053,0.9947,0.0053,0.9948
8915,1890,male,42,95,346,30.3,64985,65158,0.0053,0.9947,0.0053,0.9948
8916,1890,male,42,median,346,30.3,64985,65158,0.0053,0.9947,0.0053,0.9948
8917,1890,male,43,5,336,29.4,64645,64812,0.0052,0.9948,0.0052,0.9947
8918,1890,male,43,95,336,29.4,64645,64812,0.0052,0.9948,0.0052,0.9947
8919,1890,male,43,median,336,29.4,64645,64812,0.0052,0.9948,0.0052,0.9947
8920,1890,male,44,5,353,28.6,64300,64477,0.0055,0.9945,0.0055,0.9944
8921,1890,male,44,95,353,28.6,64300,64477,0.0055,0.9945,0.0055,0.9944
8922,1890,male,44,median,353,28.6,64300,64477,0.0055,0.9945,0.0055,0.9944
8923,1890,male,45,5,371,27.7,63938,64124,0.0058,0.9942,0.0058,0.994
8924,1890,male,45,95,371,27.7,63938,64124,0.0058,0.9942,0.0058,0.994
8925,1890,male,45,median,371,27.7,63938,64124,0.0058,0.9942,0.0058,0.994
8926,1890,male,46,5,392,26.9,63557,63753,0.0062,0.9939,0.0061,0.9927
8927,1890,male,46,95,392,26.9,63557,63753,0.0062,0.9939,0.0061,0.9927
8928,1890,male,46,median,392,26.9,63557,63753,0.0062,0.9939,0.0061,0.9927
8929,1890,male,47,5,535,26.1,63093,63361,0.0085,0.9916,0.0084,0.9916
8930,1890,male,47,95,535,26.1,63093,63361,0.0085,0.9916,0.0084,0.9916
8931,1890,male,47,median,535,26.1,63093,63361,0.0085,0.9916,0.0084,0.9916
8932,1890,male,48,5,520,25.3,62566,62826,0.0083,0.9917,0.0083,0.9921
8933,1890,male,48,95,520,25.3,62566,62826,0.0083,0.9917,0.0083,0.9921
8934,1890,male,48,median,520,25.3,62566,62826,0.0083,0.9917,0.0083,0.9921
8935,1890,male,49,5,469,24.5,62071,62306,0.0076,0.9925,0.0075,0.9918
8936,1890,male,49,95,469,24.5,62071,62306,0.0076,0.9925,0.0075,0.9918
8937,1890,male,49,median,469,24.5,62071,62306,0.0076,0.9925,0.0075,0.9918
8938,1890,male,50,5,550,23.7,61562,61837,0.0089,0.9911,0.0089,0.9907
8939,1890,male,50,95,550,23.7,61562,61837,0.0089,0.9911,0.0089,0.9907
8940,1890,male,50,median,550,23.7,61562,61837,0.0089,0.9911,0.0089,0.9907
8941,1890,male,51,5,597,22.9,60989,61287,0.0098,0.9903,0.0097,0.9899
8942,1890,male,51,95,597,22.9,60989,61287,0.0098,0.9903,0.0097,0.9899
8943,1890,male,51,median,597,22.9,60989,61287,0.0098,0.9903,0.0097,0.9899
8944,1890,male,52,5,639,22.1,60370,60690,0.0106,0.9895,0.0105,0.9888
8945,1890,male,52,95,639,22.1,60370,60690,0.0106,0.9895,0.0105,0.9888
8946,1890,male,52,median,639,22.1,60370,60690,0.0106,0.9895,0.0105,0.9888
8947,1890,male,53,5,710,21.3,59696,60051,0.0119,0.9882,0.0118,0.9882
8948,1890,male,53,95,710,21.3,59696,60051,0.0119,0.9882,0.0118,0.9882
8949,1890,male,53,median,710,21.3,59696,60051,0.0119,0.9882,0.0118,0.9882
8950,1890,male,54,5,698,20.6,58992,59341,0.0118,0.9882,0.0118,0.9883
8951,1890,male,54,95,698,20.6,58992,59341,0.0118,0.9882,0.0118,0.9883
8952,1890,male,54,median,698,20.6,58992,59341,0.0118,0.9882,0.0118,0.9883
8953,1890,male,55,5,681,19.8,58303,58643,0.0117,0.9884,0.0116,0.988
8954,1890,male,55,95,681,19.8,58303,58643,0.0117,0.9884,0.0116,0.988
8955,1890,male,55,median,681,19.8,58303,58643,0.0117,0.9884,0.0116,0.988
8956,1890,male,56,5,720,19,57602,57962,0.0125,0.9876,0.0124,0.9868
8957,1890,male,56,95,720,19,57602,57962,0.0125,0.9876,0.0124,0.9868
8958,1890,male,56,median,720,19,57602,57962,0.0125,0.9876,0.0124,0.9868
8959,1890,male,57,5,801,18.3,56842,57242,0.0141,0.986,0.014,0.9843
8960,1890,male,57,95,801,18.3,56842,57242,0.0141,0.986,0.014,0.9843
8961,1890,male,57,median,801,18.3,56842,57242,0.0141,0.986,0.014,0.9843
8962,1890,male,58,5,986,17.5,55949,56442,0.0176,0.9825,0.0175,0.9826
8963,1890,male,58,95,986,17.5,55949,56442,0.0176,0.9825,0.0175,0.9826
8964,1890,male,58,median,986,17.5,55949,56442,0.0176,0.9825,0.0175,0.9826
8965,1890,male,59,5,964,16.8,54974,55456,0.0175,0.9826,0.0174,0.9814
8966,1890,male,59,95,964,16.8,54974,55456,0.0175,0.9826,0.0174,0.9814
8967,1890,male,59,median,964,16.8,54974,55456,0.0175,0.9826,0.0174,0.9814
8968,1890,male,60,5,1085,16.1,53950,54492,0.0201,0.9801,0.0199,0.9807
8969,1890,male,60,95,1085,16.1,53950,54492,0.0201,0.9801,0.0199,0.9807
8970,1890,male,60,median,1085,16.1,53950,54492,0.0201,0.9801,0.0199,0.9807
8971,1890,male,61,5,1000,15.4,52908,53408,0.0189,0.9813,0.0187,0.9773
8972,1890,male,61,95,1000,15.4,52908,53408,0.0189,0.9813,0.0187,0.9773
8973,1890,male,61,median,1000,15.4,52908,53408,0.0189,0.9813,0.0187,0.9773
8974,1890,male,62,5,1405,14.7,51705,52408,0.0272,0.9732,0.0268,0.9731
8975,1890,male,62,95,1405,14.7,51705,52408,0.0272,0.9732,0.0268,0.9731
8976,1890,male,62,median,1405,14.7,51705,52408,0.0272,0.9732,0.0268,0.9731
8977,1890,male,63,5,1381,14.1,50312,51003,0.0274,0.9729,0.0271,0.9714
8978,1890,male,63,95,1381,14.1,50312,51003,0.0274,0.9729,0.0271,0.9714
8979,1890,male,63,median,1381,14.1,50312,51003,0.0274,0.9729,0.0271,0.9714
8980,1890,male,64,5,1496,13.5,48874,49622,0.0306,0.9699,0.0301,0.9685
8981,1890,male,64,95,1496,13.5,48874,49622,0.0306,0.9699,0.0301,0.9685
8982,1890,male,64,median,1496,13.5,48874,49622,0.0306,0.9699,0.0301,0.9685
8983,1890,male,65,5,1586,12.9,47333,48126,0.0335,0.967,0.033,0.9673
8984,1890,male,65,95,1586,12.9,47333,48126,0.0335,0.967,0.033,0.9673
8985,1890,male,65,median,1586,12.9,47333,48126,0.0335,0.967,0.033,0.9673
8986,1890,male,66,5,1512,12.3,45784,46540,0.033,0.9675,0.0325,0.9648
8987,1890,male,66,95,1512,12.3,45784,46540,0.033,0.9675,0.0325,0.9648
8988,1890,male,66,median,1512,12.3,45784,46540,0.033,0.9675,0.0325,0.9648
8989,1890,male,67,5,1712,11.7,44172,45028,0.0387,0.962,0.038,0.9624
8990,1890,male,67,95,1712,11.7,44172,45028,0.0387,0.962,0.038,0.9624
8991,1890,male,67,median,1712,11.7,44172,45028,0.0387,0.962,0.038,0.9624
8992,1890,male,68,5,1613,11.1,42510,43316,0.0379,0.9628,0.0372,0.9592
8993,1890,male,68,95,1613,11.1,42510,43316,0.0379,0.9628,0.0372,0.9592
8994,1890,male,68,median,1613,11.1,42510,43316,0.0379,0.9628,0.0372,0.9592
8995,1890,male,69,5,1856,10.6,40775,41703,0.0455,0.9555,0.0445,0.9551
8996,1890,male,69,95,1856,10.6,40775,41703,0.0455,0.9555,0.0445,0.9551
8997,1890,male,69,median,1856,10.6,40775,41703,0.0455,0.9555,0.0445,0.9551
8998,1890,male,70,5,1807,10,38943,39847,0.0464,0.9546,0.0454,0.9536
8999,1890,male,70,95,1807,10,38943,39847,0.0464,0.9546,0.0454,0.9536
9000,1890,male,70,median,1807,10,38943,39847,0.0464,0.9546,0.0454,0.9536
9001,1890,male,71,5,1804,9.5,37137,38039,0.0486,0.9526,0.0474,0.947
9002,1890,male,71,95,1804,9.5,37137,38039,0.0486,0.9526,0.0474,0.947
9003,1890,male,71,median,1804,9.5,37137,38039,0.0486,0.9526,0.0474,0.947
9004,1890,male,72,5,2136,8.9,35168,36236,0.0607,0.9411,0.0589,0.9362
9005,1890,male,72,95,2136,8.9,35168,36236,0.0607,0.9411,0.0589,0.9362
9006,1890,male,72,median,2136,8.9,35168,36236,0.0607,0.9411,0.0589,0.9362
9007,1890,male,73,5,2349,8.4,32925,34100,0.0714,0.9311,0.0689,0.9294
9008,1890,male,73,95,2349,8.4,32925,34100,0.0714,0.9311,0.0689,0.9294
9009,1890,male,73,median,2349,8.4,32925,34100,0.0714,0.9311,0.0689,0.9294
9010,1890,male,74,5,2299,8,30601,31751,0.0751,0.9276,0.0724,0.9234
9011,1890,male,74,95,2299,8,30601,31751,0.0751,0.9276,0.0724,0.9234
9012,1890,male,74,median,2299,8,30601,31751,0.0751,0.9276,0.0724,0.9234
9013,1890,male,75,5,2386,7.6,28258,29451,0.0844,0.919,0.081,0.9142
9014,1890,male,75,95,2386,7.6,28258,29451,0.0844,0.919,0.081,0.9142
9015,1890,male,75,median,2386,7.6,28258,29451,0.0844,0.919,0.081,0.9142
9016,1890,male,76,5,2463,7.3,25834,27065,0.0954,0.909,0.091,0.9115
9017,1890,male,76,95,2463,7.3,25834,27065,0.0954,0.909,0.091,0.9115
9018,1890,male,76,median,2463,7.3,25834,27065,0.0954,0.909,0.091,0.9115
9019,1890,male,77,5,2107,6.9,23549,24602,0.0895,0.9144,0.0856,0.9091
9020,1890,male,77,95,2107,6.9,23549,24602,0.0895,0.9144,0.0856,0.9091
9021,1890,male,77,median,2107,6.9,23549,24602,0.0895,0.9144,0.0856,0.9091
9022,1890,male,78,5,2173,6.5,21408,22495,0.1015,0.9034,0.0966,0.8958
9023,1890,male,78,95,2173,6.5,21408,22495,0.1015,0.9034,0.0966,0.8958
9024,1890,male,78,median,2173,6.5,21408,22495,0.1015,0.9034,0.0966,0.8958
9025,1890,male,79,5,2287,6.2,19178,20322,0.1192,0.8875,0.1125,0.8873
9026,1890,male,79,95,2287,6.2,19178,20322,0.1192,0.8875,0.1125,0.8873
9027,1890,male,79,median,2287,6.2,19178,20322,0.1192,0.8875,0.1125,0.8873
9028,1890,male,80,5,2037,5.9,17016,18035,0.1197,0.887,0.113,0.8842
9029,1890,male,80,95,2037,5.9,17016,18035,0.1197,0.887,0.113,0.8842
9030,1890,male,80,median,2037,5.9,17016,18035,0.1197,0.887,0.113,0.8842
9031,1890,male,81,5,1902,5.6,15046,15998,0.1264,0.8811,0.1189,0.877
9032,1890,male,81,95,1902,5.6,15046,15998,0.1264,0.8811,0.1189,0.877
9033,1890,male,81,median,1902,5.6,15046,15998,0.1264,0.8811,0.1189,0.877
9034,1890,male,82,5,1800,5.3,13195,14095,0.1364,0.8723,0.1277,0.8675
9035,1890,male,82,95,1800,5.3,13195,14095,0.1364,0.8723,0.1277,0.8675
9036,1890,male,82,median,1800,5.3,13195,14095,0.1364,0.8723,0.1277,0.8675
9037,1890,male,83,5,1696,5,11447,12295,0.1482,0.862,0.138,0.8536
9038,1890,male,83,95,1696,5,11447,12295,0.1482,0.862,0.138,0.8536
9039,1890,male,83,median,1696,5,11447,12295,0.1482,0.862,0.138,0.8536
9040,1890,male,84,5,1655,4.7,9771,10599,0.1694,0.8438,0.1562,0.8416
9041,1890,male,84,95,1655,4.7,9771,10599,0.1694,0.8438,0.1562,0.8416
9042,1890,male,84,median,1655,4.7,9771,10599,0.1694,0.8438,0.1562,0.8416
9043,1890,male,85,5,1440,4.5,8223,8943,0.1751,0.839,0.161,0.8279
9044,1890,male,85,95,1440,4.5,8223,8943,0.1751,0.839,0.161,0.8279
9045,1890,male,85,median,1440,4.5,8223,8943,0.1751,0.839,0.161,0.8279
9046,1890,male,86,5,1390,4.2,6808,7503,0.2042,0.8147,0.1853,0.8185
9047,1890,male,86,95,1390,4.2,6808,7503,0.2042,0.8147,0.1853,0.8185
9048,1890,male,86,median,1390,4.2,6808,7503,0.2042,0.8147,0.1853,0.8185
9049,1890,male,87,5,1081,4.1,5573,6113,0.1939,0.8232,0.1768,0.8169
9050,1890,male,87,95,1081,4.1,5573,6113,0.1939,0.8232,0.1768,0.8169
9051,1890,male,87,median,1081,4.1,5573,6113,0.1939,0.8232,0.1768,0.8169
9052,1890,male,88,5,960,3.8,4552,5032,0.2108,0.8093,0.1907,0.8074
9053,1890,male,88,95,960,3.8,4552,5032,0.2108,0.8093,0.1907,0.8074
9054,1890,male,88,median,960,3.8,4552,5032,0.2108,0.8093,0.1907,0.8074
9055,1890,male,89,5,794,3.6,3676,4073,0.216,0.8051,0.1949,0.7973
9056,1890,male,89,95,794,3.6,3676,4073,0.216,0.8051,0.1949,0.7973
9057,1890,male,89,median,794,3.6,3676,4073,0.216,0.8051,0.1949,0.7973
9058,1890,male,90,5,696,3.4,2931,3279,0.2375,0.7877,0.2123,0.7792
9059,1890,male,90,95,696,3.4,2931,3279,0.2375,0.7877,0.2123,0.7792
9060,1890,male,90,median,696,3.4,2931,3279,0.2375,0.7877,0.2123,0.7792
9061,1890,male,91,5,598,3.1,2284,2583,0.2618,0.7685,0.2315,0.7542
9062,1890,male,91,95,598,3.1,2284,2583,0.2618,0.7685,0.2315,0.7542
9063,1890,male,91,median,598,3.1,2284,2583,0.2618,0.7685,0.2315,0.7542
9064,1890,male,92,5,525,2.9,1722,1985,0.3046,0.7357,0.2643,0.7391
9065,1890,male,92,95,525,2.9,1722,1985,0.3046,0.7357,0.2643,0.7391
9066,1890,male,92,median,525,2.9,1722,1985,0.3046,0.7357,0.2643,0.7391
9067,1890,male,93,5,374,2.8,1273,1460,0.294,0.7437,0.2563,0.7235
9068,1890,male,93,95,374,2.8,1273,1460,0.294,0.7437,0.2563,0.7235
9069,1890,male,93,median,374,2.8,1273,1460,0.294,0.7437,0.2563,0.7235
9070,1890,male,94,5,330,2.6,921,1086,0.358,0.6964,0.3036,0.6912
9071,1890,male,94,95,330,2.6,921,1086,0.358,0.6964,0.3036,0.6912
9072,1890,male,94,median,330,2.6,921,1086,0.358,0.6964,0.3036,0.6912
